"NPA","CO Code (NXX)","Status","Exchange Area","Province","Company","OCN","Remarks"
587,607,"In Service","Wainwright","AB","Iristel Inc.","154E",
587,608,"In Service","Drumheller","AB","Iristel Inc.","154E",
587,609,"In Service","High River","AB","Iristel Inc.","154E",
587,610,"Moratorium on Assignment",,,,,
587,611,"For Special Use",,,,,"Repair Service"
587,612,"In Service","Lethbridge","AB","Iristel Inc.","154E",
587,613,"In Service","Brooks","AB","TELUS","8084",
587,614,"In Service","Camrose","AB","TELUS","8084",
587,615,"In Service","Edson","AB","TELUS","8084",
587,616,"In Service","Vegreville","AB","TELUS","8084",
587,617,"In Service","Calgary","AB","TELUS","8084",
587,618,"In Service","Slave Lake","AB","TELUS","8084",
587,619,"In Service","Calgary","AB","TELUS","8084",
587,620,"In Service","Calgary","AB","TELUS","8084",
587,621,"In Service","Blackfalds","AB","TELUS","8084",
587,622,"In Service","Westlock","AB","TELUS","8084",
587,623,"In Service","Calgary","AB","TELUS","8084",
587,624,"In Service","Anzac","AB","Shaw Telecom Inc.","497E",
587,625,"In Service","Calgary","AB","TELUS","8084",
587,626,"In Service","Slave Lake","AB","Bragg Communications Inc.","4878",
587,627,"In Service","Stettler","AB","Shaw Telecom Inc.","497E",
587,628,"In Service","Acme","AB","Bell West Inc.","2933",
587,629,"In Service","Devon","AB","Bell West Inc.","2933",
587,630,"In Service","Didsbury","AB","Bell West Inc.","2933",
587,631,"In Service","Forestburg","AB","Bell West Inc.","2933",
587,632,"In Service","Fort Macleod","AB","Bell West Inc.","2933",
587,633,"In Service","Gleichen","AB","Bell West Inc.","2933",
587,634,"In Service","Grimshaw","AB","Bell West Inc.","2933",
587,635,"In Service","Edmonton","AB","Shaw Telecom Inc.","497E",
587,636,"In Service","Morinville","AB","Bell West Inc.","2933",
587,637,"In Service","Nanton","AB","Bell West Inc.","2933",
587,638,"In Service","Picture Butte","AB","Bell West Inc.","2933",
587,639,"In Service","Redwater","AB","Bell West Inc.","2933",
587,640,"Being Recovered","Calgary","AB","Globalstar","6996",
587,641,"In Service","High River","AB","IXICA Communications Inc.","812H",
587,642,"In Service","Hussar","AB","IXICA Communications Inc.","812H",
587,643,"In Service","Edmonton","AB","TELUS Mobility","8301",
587,644,"In Service","Fort McMurray","AB","TELUS Mobility","8301",
587,645,"In Service","Fort McMurray","AB","TELUS Mobility","8301",
587,646,"In Service","Fort McMurray","AB","TELUS Mobility","8301",
587,647,"In Service","Falher","AB","TELUS Mobility","8301",
587,648,"In Service","Irricana","AB","IXICA Communications Inc.","812H",
587,649,"In Service","Kananaskis","AB","IXICA Communications Inc.","812H",
587,650,"In Service","Acme","AB","Comwave Networks","160G",
587,651,"In Service","Airdrie","AB","Comwave Networks","160G",
587,652,"In Service","Vulcan","AB","Comwave Networks","160G",
587,653,"In Service","Banff","AB","Comwave Networks","160G",
587,654,"In Service","Canmore","AB","Comwave Networks","160G",
587,655,"In Service","Carstairs","AB","Comwave Networks","160G",
587,656,"In Service","High River","AB","Comwave Networks","160G",
587,657,"In Service","Champion","AB","Comwave Networks","160G",
587,658,"In Service","Strathmore","AB","Comwave Networks","160G",
587,659,"In Service","Hussar","AB","Comwave Networks","160G",
587,660,"In Service","Nanton","AB","Comwave Networks","160G",
587,661,"In Service","Standard","AB","Comwave Networks","160G",
587,662,"In Service","Stavely","AB","Comwave Networks","160G",
587,663,"In Service","Lake Louise","AB","IXICA Communications Inc.","812H",
587,664,"In Service","Calgary","AB","Freedom Mobile Inc.","787G",
587,665,"In Service","Calgary","AB","Freedom Mobile Inc.","787G",
587,666,"In Service","Edmonton","AB","IXICA Communications Inc.","812H",
587,667,"In Service","Langdon","AB","IXICA Communications Inc.","812H",
587,668,"In Service","Stony Plain","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,669,"In Service","Slave Lake","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,670,"In Service","Wildwood","AB","Distributel","081E",
587,671,"In Service","Leduc","AB","Distributel","081E",
587,672,"In Service","Beaumont","AB","Distributel","081E",
587,673,"In Service","Drayton Valley","AB","Distributel","081E",
587,674,"In Service","Fort McMurray","AB","Distributel","081E",
587,675,"In Service","Lomond","AB","IXICA Communications Inc.","812H",
587,676,"In Service","Fort McMurray","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,677,"In Service","Athabasca","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,678,"In Service","Vulcan","AB","TELUS Mobility","8301",
587,679,"In Service","Red Deer","AB","TELUS Mobility","8301",
587,680,"In Service","Red Deer","AB","Comwave Networks","160G",
587,681,"In Service","Longview","AB","IXICA Communications Inc.","812H",
587,682,"In Service","Lloydminster","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,683,"In Service","Hinton","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,684,"In Service","Milo","AB","IXICA Communications Inc.","812H",
587,685,"In Service","Morley","AB","IXICA Communications Inc.","812H",
587,686,"In Service","Edmonton","AB","Distributel","081E",
587,687,"In Service","Edmonton","AB","Distributel","081E",
587,688,"In Service","Edmonton","AB","Distributel","081E",
587,689,"In Service","Edmonton","AB","Distributel","081E",
587,690,"In Service","Nanton","AB","IXICA Communications Inc.","812H",
587,691,"In Service","Lethbridge","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,692,"In Service","Okotoks","AB","IXICA Communications Inc.","812H",
587,693,"In Service","Red Deer","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,694,"In Service","Rockyford","AB","IXICA Communications Inc.","812H",
587,695,"In Service","Edmonton International Airport","AB","Shaw Telecom Inc.","497E",
587,696,"In Service","Standard","AB","IXICA Communications Inc.","812H",
587,697,"In Service","Stavely","AB","IXICA Communications Inc.","812H",
587,698,"In Service","Strathmore","AB","IXICA Communications Inc.","812H",
587,699,"In Service","Banff","AB","IXICA Communications Inc.","812H",
587,700,"In Service","Calgary","AB","Freedom Mobile Inc.","383F",
587,701,"In Service","Edmonton","AB","Zayo Canada Inc.","8304",
587,702,"In Service","Calgary","AB","Zayo Canada Inc.","8304",
587,703,"In Service","Calgary","AB","Freedom Mobile Inc.","787G",
587,704,"In Service","Turner Valley","AB","IXICA Communications Inc.","812H",
587,705,"In Service","Medicine Hat","AB","Iristel Inc.","154E",
587,706,"In Service","Vulcan","AB","IXICA Communications Inc.","812H",
587,707,"In Service","Calgary","AB","Freedom Mobile Inc.","383F",
587,708,"In Service","Edmonton","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,709,"In Service","Edmonton","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,710,"In Service","Edmonton","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,711,"For Special Use",,,,,"Message Relay"
587,712,"In Service","Edmonton","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,713,"In Service","Sherwood Park","AB","Iristel Inc.","154E",
587,714,"In Service","Sherwood Park","AB","Iristel Inc.","154E",
587,715,"In Service","Blackfalds","AB","Iristel Inc.","154E",
587,716,"In Service","Calgary","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,717,"In Service","Calgary","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,718,"In Service","Calgary","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,719,"In Service","Calgary","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,720,"In Service","Banff","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,721,"In Service","Bonnyville","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,722,"In Service","Canmore","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,723,"In Service","Fort McMurray","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,724,"In Service","Wainwright","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,725,"In Service","Red Earth","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,726,"In Service","Grande Prairie","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,727,"In Service","Strathmore","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,728,"In Service","Stavely","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,729,"In Service","Ponoka","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,730,"In Service","High Level","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,731,"In Service","Red Deer","AB","Fido Solutions Inc.","5643",
587,732,"In Service","Athabasca","AB","Fido Solutions Inc.","5643",
587,733,"In Service","Rocky Mountain House","AB","Fido Solutions Inc.","5643",
587,734,"In Service","Grande Cache","AB","Rogers Communications Canada Inc. (Wireless)","8821",
587,735,"In Service","Edmonton","AB","TELUS","8084",
587,736,"In Service","Stettler","AB","Fido Solutions Inc.","5643",
587,737,"In Service","High River","AB","Fido Solutions Inc.","5643",
587,738,"In Service","Ponoka","AB","Fido Solutions Inc.","5643",
587,739,"In Service","Cardston","AB","Fido Solutions Inc.","5643",
587,740,"In Service","Hardisty","AB","Iristel Inc.","154E",
587,741,"In Service","Hay Lakes","AB","Iristel Inc.","154E",
587,742,"In Service","Wetaskiwin","AB","Iristel Inc.","154E",
587,743,"In Service","High Level","AB","Distributel","081E",
587,744,"In Service","Fort Saskatchewan","AB","Distributel","081E",
587,745,"In Service","Sherwood Park","AB","Distributel","081E",
587,746,"In Service","Athabasca","AB","Distributel","081E",
587,747,"In Service","Calgary","AB","Distributel","081E",
587,748,"In Service","Peace River","AB","Distributel","081E",
587,749,"In Service","Slave Lake","AB","Distributel","081E",
587,750,"In Service","Medicine Hat","AB","Comwave Networks","160G",
587,751,"In Service","St. Albert","AB","Comwave Networks","160G",
587,752,"In Service","Grande Prairie","AB","Comwave Networks","160G",
587,753,"In Service","Camrose","AB","Comwave Networks","160G",
587,754,"In Service","Edmonton","AB","TELUS","8084",
587,755,"In Service","Calgary","AB","TELUS","8084",
587,756,"In Service","Edmonton","AB","TELUS","8084",
587,757,"In Service","Okotoks","AB","TELUS","8084",
587,758,"In Service","Edmonton","AB","TELUS","8084",
587,759,"In Service","Edmonton","AB","TELUS","8084",
587,760,"In Service","Edmonton","AB","Comwave Networks","160G",
587,761,"In Service","Morinville","AB","Comwave Networks","160G",
587,762,"In Service","Milk River","AB","Distributel","081E",
587,763,"In Service","Spruce Grove","AB","Distributel","081E",
587,764,"In Service","St. Albert","AB","Distributel","081E",
587,765,"In Service","Hinton","AB","Distributel","081E",
587,766,"In Service","Jasper","AB","Distributel","081E",
587,767,"In Service","Provost","AB","Distributel","081E",
587,768,"In Service","Wetaskiwin","AB","Distributel","081E",
587,769,"In Service","Camrose","AB","Distributel","081E",
587,770,"In Service","Medicine Hat","AB","Distributel","081E",
587,771,"In Service","Grande Prairie","AB","Distributel","081E",
587,772,"In Service","Edmonton","AB","Distributel","081E",
587,773,"In Service","Edmonton","AB","Distributel","081E",
587,774,"In Service","Calgary","AB","Distributel","081E",
587,775,"In Service","Airdrie","AB","TELUS","8084",
587,776,"In Service","Calgary","AB","Distributel","081E",
587,777,"In Service","Calgary","AB","TELUS Mobility","8301",
587,778,"In Service","Edmonton","AB","Freedom Mobile Inc.","383F",
587,779,"In Service","Calgary","AB","Distributel","081E",
587,780,"Not Available",,,,,"Home NPA"
587,781,"In Service","Edmonton","AB","Distributel","081E",
587,782,"In Service","Edmonton","AB","Distributel","081E",
587,783,"In Service","Edmonton","AB","TELUS Mobility","8301",
587,784,"In Service","Edmonton","AB","TELUS Mobility","8301",
587,785,"In Service","Edmonton","AB","TELUS Mobility","8301",
587,786,"In Service","Edmonton","AB","Distributel","081E",
587,787,"In Service","Lethbridge","AB","Distributel","081E",
587,788,"In Service","Pincher Creek","AB","Distributel","081E",
587,789,"In Service","Lloydminster","AB","Distributel","081E",
587,790,"In Service","Vegreville","AB","Distributel","081E",
587,791,"In Service","Wainwright","AB","Distributel","081E",
587,792,"In Service","Bonnyville","AB","Distributel","081E",
587,793,"In Service","Vulcan","AB","Distributel","081E",
587,794,"In Service","Calgary","AB","Distributel","081E",
587,795,"In Service","Drumheller","AB","Distributel","081E",
587,796,"In Service","Olds","AB","Distributel","081E",
587,797,"In Service","Red Deer","AB","Distributel","081E",
587,798,"In Service","Rocky Mountain House","AB","Distributel","081E",
587,799,"In Service","Stettler","AB","Distributel","081E",
587,800,"In Service","Lethbridge","AB","Iristel Inc.","154E",
587,801,"In Service","Medicine Hat","AB","Iristel Inc.","154E",
587,802,"In Service","Red Deer","AB","Iristel Inc.","154E",
587,803,"In Service","Grande Prairie","AB","Iristel Inc.","154E",
587,804,"In Service","Vegreville","AB","Iristel Inc.","154E",
587,805,"In Service","St. Albert","AB","Iristel Inc.","154E",
587,806,"In Service","Anzac","AB","Iristel Inc.","154E",
587,807,"In Service","Canmore","AB","Iristel Inc.","154E",
587,808,"In Service","Acme","AB","IXICA Communications Inc.","812H",
587,809,"In Service","Fox Creek","AB","Iristel Inc.","154E",
587,810,"Moratorium on Assignment",,,,,
587,811,"For Special Use",,,,,"Non-Urgent Heath Care Telephone Triage Services"
587,812,"In Service","Grande Cache","AB","Iristel Inc.","154E",
587,813,"In Service","Lethbridge","AB","Iristel Inc.","154E",
587,814,"In Service","Medicine Hat","AB","Iristel Inc.","154E",
587,815,"In Service","Red Deer","AB","Iristel Inc.","154E",
587,816,"In Service","Brooks","AB","Iristel Inc.","154E",
587,817,"In Service","Edson","AB","Iristel Inc.","154E",
587,818,"In Service","Grande Prairie","AB","Iristel Inc.","154E",
587,819,"In Service","Red Deer","AB","Iristel Inc.","154E",
587,820,"In Service","Airdrie","AB","IXICA Communications Inc.","812H",
587,821,"In Service","Lethbridge","AB","Freedom Mobile Inc.","383F",
587,822,"In Service","Lethbridge","AB","Distributel","081E",
587,823,"In Service","Red Deer","AB","Distributel","081E",
587,824,"In Service","Medicine Hat","AB","Distributel","081E",
587,825,"Not Available",,,,,"Home NPA"
587,826,"In Service","Fort McMurray","AB","Distributel","081E",
587,827,"In Service","Sherwood Park","AB","Distributel","081E",
587,828,"In Service","Leduc","AB","Distributel","081E",
587,829,"In Service","Wetaskiwin","AB","Rogers Communications Canada Inc. (Cable)","743B",
587,830,"In Service","Calgary","AB","Bell Mobility","6574",
587,831,"In Service","Calgary","AB","Bell Mobility","6574",
587,832,"In Service","Calgary","AB","Bell Mobility","6574",
587,833,"In Service","Calgary","AB","Bell Mobility","6574",
587,834,"In Service","Calgary","AB","Bell Mobility","6574",
587,835,"In Service","Calgary","AB","Bell Mobility","6574",
587,836,"In Service","Calgary","AB","Bell Mobility","6574",
587,837,"In Service","Calgary","AB","Bell Mobility","6574",
587,838,"In Service","Lake Louise","AB","Fibernetics Corporation","464D",
587,839,"In Service","Calgary","AB","Bell Mobility","6574",
587,840,"In Service","Bonnyville","AB","Iristel Inc.","154E",
587,841,"In Service","Boyle","AB","Iristel Inc.","154E",
587,842,"In Service","Drayton Valley","AB","Iristel Inc.","154E",
587,843,"In Service","Vegreville","AB","Iristel Inc.","154E",
587,844,"In Service","Camrose","AB","Iristel Inc.","154E",
587,845,"In Service","Calgary","AB","Bell Mobility","6574",
587,846,"In Service","Calgary","AB","Bell Mobility","6574",
587,847,"In Service","Valleyview","AB","Iristel Inc.","154E",
587,848,"In Service","Strathmore","AB","Iristel Inc.","154E",
587,849,"In Service","Spirit River","AB","Iristel Inc.","154E",
587,850,"In Service","Ponoka","AB","Iristel Inc.","154E",
587,851,"In Service","Rocky Mountain House","AB","Iristel Inc.","154E",
587,852,"In Service","Sexsmith","AB","Iristel Inc.","154E",
